geneEntrezID	geneName	stat	dbsnp	snpcnt	bin	chr	startpos	endpos	length	strand
3837	KPNB1	0.10465	rs16942199	6	5	17	45727275	45761004	33730	1
3838	KPNA2	0.09201	rs6504573	2	2	17	66031848	66042970	11123	1
3839	KPNA3	0.09314	rs12853861	16	9	13	50273443	50367057	93615	-1
384	ARG2	0.09389	rs17249444	5	4	14	68086579	68118437	31859	1
3840	KPNA4	0.19253	rs35281166	16	9	3	160212783	160283376	70594	-1
3841	KPNA5	0.36751	rs9489020	8	6	6	117002367	117063030	60664	1
3842	TNPO1	0.17421	rs10077575	12	8	5	72112418	72210215	97798	1
3843	IPO5	0.12785	rs9517163	26	11	13	98605929	98676550	70622	1
3845	KRAS	0.14657	rs7303282	23	11	12	25358180	25403854	45675	-1
3846	KRTAP5-9	0.09587	rs2663	6	5	11	71259466	71260653	1188	1
3848	KRT1	0.14324	rs1994516	16	9	12	53068520	53074191	5672	-1
3849	KRT2	0.14511	rs2362191	16	9	12	53038342	53045959	7618	-1
3850	KRT3	0.11713	rs4919750	8	6	12	53183469	53189892	6424	-1
3851	KRT4	0.11841	rs7134792	5	4	12	53200327	53207900	7574	-1
3852	KRT5	0.09699	rs650694	21	10	12	52908359	52914243	5885	-1
3853	KRT6A	0.17709	rs454387	12	8	12	52880958	52887181	6224	-1
3854	KRT6B	0.09211	rs443143	11	7	12	52840435	52845910	5476	-1
3855	KRT7	0.32267	rs2608010	21	10	12	52626954	52642709	15756	1
3856	KRT8	0.13555	rs902774	23	11	12	53290971	53343650	52680	-1
3858	KRT10	0.08688	rs4243256	1	1	17	38974369	38978863	4495	-1
3859	KRT12	0.09523	rs4890136	4	4	17	39017430	39023462	6033	-1
3860	KRT13	0.12122	rs7222980	3	3	17	39657233	39661865	4633	-1
3866	KRT15	0.08265	rs3760519	1	1	17	39669997	39675270	5274	-1
386617	KCTD8	0.13974	rs4695714	47	13	4	44175920	44450824	274905	-1
386618	KCTD4	0.08255	rs7338358	1	1	13	45766988	45775175	8188	-1
386653	IL31	0.08271	rs7977932	1	1	12	122656577	122658746	2170	-1
386746	MRGPRG	0.11137	rs4285853	6	5	11	3239174	3240043	870	-1
387032	ZKSCAN4	0.13154	rs7757215	7	5	6	28212490	28220002	7513	-1
387082	SUMO4	0.0805900000000001	rs237025	1	1	6	149721495	149722182	688	1
387104	SOGA3	0.28	rs723642	25	11	6	127759551	127840500	80950	-1
387119	CEP85L	0.13828	rs947138	62	14	6	118781935	119031238	249304	-1
387129	NPSR1	0.14173	rs1023555	76	14	7	34697897	34917944	220048	1
3872	KRT17	0.08789	rs7501842	4	4	17	39775692	39780882	5191	-1
387264	KRTAP5-1	0.1219	rs7943877	3	3	11	1605572	1606513	942	-1
387266	KRTAP5-3	0.11137	rs10837645	10	7	11	1628795	1629693	899	-1
387267	KRTAP5-4	0.12351	rs12273868	6	5	11	1642188	1643368	1181	-1
387273	KRTAP5-10	0.14814	rs7129512	11	7	11	71276609	71277666	1058	1
387332	TBPL2	0.77307	rs41453247	35	13	14	55880928	55907263	26336	-1
387338	NSUN4	0.12117	rs10252	3	3	1	46805849	46830824	24976	1
387357	THEMIS	0.14339	rs9375539	36	13	6	128029339	128239776	210438	-1
387496	RASL11A	0.36796	rs41485749	17	9	13	27844464	27847827	3364	1
3875	KRT18	0.12801	rs2070876	5	4	12	53342655	53346685	4031	1
387509	GPR153	0.08403	rs11590458	2	2	1	6307406	6321035	13630	-1
387521	TMEM189	0.08721	rs232737	6	5	20	48740274	48770335	30062	-1
387522	TMEM189-UBE2V1	0.14606	rs6020303	15	9	20	48697661	48770335	72675	-1
387597	ILDR2	0.13784	rs4657613	16	9	1	166882441	166944561	62121	-1
387601	SLC22A25	0.08553	rs1944090	15	9	11	62931296	62997124	65829	-1
387638	C10orf113	0.08083	rs664959	4	4	10	21414692	21435488	20797	-1
387680	FAM21A	0.1125	rs11003482	5	4	10	51827684	51893269	65586	1
387694	SH2D4B	0.3251	rs4934387	73	14	10	82297658	82406316	108659	1
387695	C10orf99	0.08879	rs4315004	2	2	10	85933554	85945050	11497	1
387700	SLC16A12	0.17889	rs188589	32	12	10	91190051	91295313	105263	-1
387707	CC2D2B	0.13595	rs11188544	12	8	10	97759848	97792441	32594	1
387712	ENO4	0.63812	rs1681725	19	10	10	118609023	118642112	33090	1
387715	ARMS2	0.08917	rs2736911	3	3	10	124214179	124216868	2690	1
387718	TEX36	0.19206	rs17153404	28	12	10	127344263	127371713	27451	-1
387733	IFITM5	0.09895	rs3817640	1	1	11	298200	299526	1327	-1
387748	OR56B1	0.11939	rs11038886	12	8	11	5757678	5758768	1091	1
387755	INSC	0.1795	rs1792563	73	14	11	15133970	15268754	134785	1
387758	FIBIN	0.52999	rs1822891	21	10	11	27015628	27018634	3007	1
387763	C11orf96	0.15833	rs546614	25	11	11	43964106	43965433	1328	1
387775	SLC22A10	0.10274	rs1193722	12	8	11	63057430	63079246	21817	1
387778	SPDYC	0.09895	rs12292693	3	3	11	64937707	64940688	2982	1
387787	LIPT2	0.10274	rs4944900	23	11	11	74202923	74204755	1833	-1
387804	VSTM5	0.37236	rs10831123	28	12	11	93553735	93583668	29934	-1
387836	CLEC2A	0.14148	rs686394	14	8	12	10065826	10084980	19155	-1
387837	CLEC12B	0.12801	rs17205441	9	6	12	10163231	10171399	8169	1
387849	REP15	0.11117	rs7971558	3	3	12	27849428	27850566	1139	1
387856	C12orf68	0.1879	rs7485057	8	6	12	48577366	48579709	2344	1
387882	C12orf75	0.15589	rs7971657	41	13	12	105724414	105765296	40883	1
387890	TMEM233	0.1497	rs12580664	17	9	12	120031264	120079363	48100	1
387911	C1QTNF9B	0.11065	rs9510928	17	9	13	24465428	24471125	5698	-1
387914	SHISA2	0.13882	rs7337796	30	12	13	26618735	26625198	6464	-1
387921	NHLRC3	0.08966	rs1079999	5	4	13	39612448	39624246	11799	1
387923	SERP2	0.17712	rs9567415	22	11	13	44947978	44971850	23873	1
387990	TOMM20L	0.20814	rs2348075	1	1	14	58862644	58875419	12776	1
388	RHOB	0.34879	rs6745745	32	12	2	20646835	20649201	2367	1
3880	KRT19	0.10998	rs16967085	4	4	17	39679869	39684641	4773	-1
388015	RTL1	0.09887	rs1956734	18	10	14	101346992	101351184	4193	-1
388021	TMEM179	0.0950299999999999	rs10137814	9	6	14	105060420	105071097	10678	-1
3881	KRT31	0.0942499999999999	rs16966784	3	3	17	39549976	39553844	3869	-1
388115	C15orf52	0.13558	rs2412511	5	4	15	40623653	40633168	9516	-1
388121	TNFAIP8L3	0.15325	rs12909519	26	11	15	51348798	51397473	48676	-1
388125	C2CD4B	0.1453	rs2178208	26	11	15	62455737	62457482	1746	-1
388135	C15orf59	0.53157	rs4887164	22	11	15	74032141	74043816	11676	-1
388199	PRR25	0.14265	rs11248951	3	3	16	855443	863861	8419	1
3882	KRT32	0.13603	rs3809887	18	10	17	39615765	39623638	7874	-1
388210	LOC388210	0.10266	rs11074975	34	12	16	11452531	11535398	82868	-1
388228	SBK1	0.26768	rs4788054	11	7	16	28303840	28335170	31331	1
388272	C16orf87	0.08718	rs1978320	1	1	16	46835959	46865074	29116	-1
388276	C16orf97	0.24391	rs1592477	36	13	16	52060264	52107847	47584	-1
3883	KRT33A	0.08485	rs6503624	1	1	17	39502344	39507064	4721	-1
388325	SCIMP	0.19442	rs9914449	14	8	17	5113901	5138083	24183	-1
388327	C17orf100	0.12745	rs9889941	10	7	17	6555059	6556617	1559	1
388333	SPDYE4	0.15615	rs7222374	6	5	17	8656424	8661877	5454	-1
388335	TMEM220	0.109	rs387142	9	6	17	10616639	10633646	17008	-1
388336	SHISA6	0.31272	rs205047	138	15	17	11144740	11467380	322641	1
388341	FAM211A	0.18507	rs566401	18	10	17	16345319	16395505	50187	-1
388364	TMIGD1	0.0818	rs3110452	5	4	17	28643366	28661065	17700	-1
388381	C17orf98	0.09339	rs8071479	1	1	17	36991341	36997642	6302	-1
388389	CCDC103	0.11309	rs2277616	3	3	17	42977080	42981047	3968	1
388394	RPRML	0.46042	rs11079746	10	7	17	45055522	45056614	1093	-1
3884	KRT33B	0.14	rs4890110	2	2	17	39519746	39526052	6307	-1
388403	YPEL2	0.43727	rs16943502	33	12	17	57409053	57479095	70043	1
388407	C17orf82	0.1039	rs740754	10	7	17	59489112	59490641	1530	1
388419	BTBD17	0.13349	rs11650943	1	1	17	72352555	72357958	5404	-1
388468	POTEC	0.1041	rs11080764	9	6	18	14511737	14543599	31863	-1
3885	KRT34	0.0851	rs757102	1	1	17	39533921	39538636	4716	-1
388512	CLEC17A	0.26268	rs11085899	3	3	19	14693896	14721956	28061	1
388523	ZNF728	0.14913	rs291772	14	8	19	23157685	23186010	28326	-1
388533	KRTDAP	0.11999	rs12981682	6	5	19	35978226	35981433	3208	-1
388536	ZNF790	0.08165	rs1144540	4	4	19	37309224	37341689	32466	-1
388551	CEACAM16	0.46357	rs2927488	11	7	19	45202421	45213986	11566	1
388552	BLOC1S3	0.08647	rs3848526	4	4	19	45682003	45685058	3056	1
388555	IGFL3	0.10214	rs4802289	4	4	19	46623328	46627931	4604	-1
388558	ZNF808	0.08684	rs529698	5	4	19	53030909	53059303	28395	1
388559	ZNF888	0.11694	rs2870128	2	2	19	53409340	53421126	11787	-1
388561	ZNF761	0.09615	rs4539721	12	8	19	53935227	53961515	26289	1
388564	TMEM238	0.11081	rs10426501	1	1	19	55890612	55895627	5016	-1
388566	ZNF470	0.14422	rs10412218	8	6	19	57078890	57094262	15373	1
388567	ZNF749	0.19945	rs4141337	9	6	19	57946693	57957191	10499	1
388569	ZNF324B	0.11569	rs11669741	2	2	19	58962971	58969199	6229	1
388591	RNF207	0.0848100000000001	rs12071731	2	2	1	6266189	6281359	15171	1
388595	TMEM82	0.21387	rs2062595	1	1	1	16068917	16074477	5561	1
3886	KRT35	0.69466	rs17495782	4	4	17	39632941	39637392	4452	-1
388630	TRABD2B	0.20062	rs11581957	116	15	1	48226200	48462562	236363	-1
388633	LDLRAD1	0.21992	rs637590	5	4	1	54474506	54483803	9298	-1
388646	GBP7	0.09094	rs4233336	8	6	1	89597434	89641723	44290	-1
388649	C1orf146	0.12495	rs12729867	4	4	1	92683573	92711367	27795	1
388650	FAM69A	0.10433	rs496465	25	11	1	93298286	93427079	128794	-1
388662	SLC6A17	0.16228	rs17671169	21	10	1	110693132	110744824	51693	1
388677	NOTCH2NL	0.08456	rs1164054	1	1	1	145209111	145285912	76802	1
388697	HRNR	0.14359	rs10749669	18	10	1	152184558	152196669	12112	-1
388698	FLG2	0.09594	rs6679449	7	5	1	152321213	152332482	11270	-1
3887	KRT81	0.09763	rs10876259	9	6	12	52679697	52685299	5603	-1
388722	C1orf53	0.0954	rs12138550	7	5	1	197871682	197876497	4816	1
388730	TMEM81	0.08536	rs7520752	3	3	1	205052257	205053588	1332	-1
388743	CAPN8	0.16893	rs12411081	45	13	1	223714972	223853436	138465	-1
388753	COA6	0.12374	rs10429821	7	5	1	234509214	234519795	10582	1
388759	C1orf229	0.0954	rs10924919	1	1	1	247273462	247275719	2258	-1
388795	EFCAB8	0.89338	rs17123854	16	9	20	31446729	31549415	102687	1
388799	FAM209B	0.15199	rs6069771	10	7	20	55108302	55111576	3275	1
3888	KRT82	0.10613	rs4761877	15	9	12	52787735	52800176	12442	-1
388813	LOC388813	0.11442	rs7277303	31	12	21	15964484	16015428	50945	-1
388818	KRTAP26-1	0.10733	rs2832783	5	4	21	31691449	31692607	1159	-1
388849	LOC388849	0.30105	rs78908	14	8	22	20136109	20137431	1323	-1
388886	FAM211B	0.08118	rs5760485	1	1	22	24981591	24989035	7445	-1
3889	KRT83	0.10792	rs3741715	21	10	12	52708085	52715182	7098	-1
388931	MFSD2B	0.12971	rs2339938	2	2	2	24232953	24247145	14193	1
388939	C2orf71	0.13397	rs17007529	9	6	2	29284556	29297127	12572	-1
388946	TMEM247	0.965593	rs2276555	26	11	2	46706704	46711564	4861	1
388951	TSPYL6	0.09097	rs843706	3	3	2	54480315	54483409	3095	-1
388962	BOLA3	0.13266	rs702465	12	8	2	74362528	74375039	12512	-1
388963	C2orf81	0.09144	rs10187051	2	2	2	74641303	74644844	3542	-1
389	RHOC	0.10273	rs12144044	3	3	1	113243749	113250025	6277	-1
3890	KRT84	0.1089	rs1791618	12	8	12	52771596	52779417	7822	-1
389015	SLC9A4	0.14816	rs2005881	51	14	2	103089762	103150431	60670	1
389058	SP5	0.13124	rs4668298	20	10	2	171571857	171574498	2642	1
389072	PLEKHM3	0.1408	rs1871671	56	14	2	208686012	208890284	204273	-1
389073	C2orf80	0.09052	rs6725512	3	3	2	209030071	209054773	24703	-1
389075	RESP18	0.09744	rs16859777	7	5	2	220192131	220197899	5769	-1
389084	C2orf82	0.31109	rs2675968	6	5	2	233734994	233741107	6114	1
389090	OR6B2	0.18645	rs10933554	5	4	2	240968908	240969846	939	-1
3891	KRT85	0.11713	rs15667	23	11	12	52753790	52761309	7520	-1
389114	ZNF662	0.11585	rs12488474	1	1	3	42947402	42960825	13424	1
389123	IQCF2	0.13844	rs9875459	2	2	3	51895645	51897440	1796	1
389124	IQCF5	0.10737	rs1587922	2	2	3	51907737	51909600	1864	-1
389136	VGLL3	0.13964	rs729942	29	12	3	86987123	87040257	53135	-1
389152	PRR23C	0.4463	rs12632179	6	5	3	138760944	138763734	2791	-1
389158	PLSCR5	0.22216	rs4681329	35	13	3	146303625	146324003	20379	-1
389161	ANKUB1	0.1438	rs12636254	9	6	3	149478887	149510610	31724	-1
389170	LEKR1	0.15584	rs9858861	44	13	3	156544096	156763918	219823	1
389177	TMEM212	0.20041	rs17479963	18	10	3	171561139	171577108	15970	1
389197	C4orf50	0.12772	rs13150768	28	12	4	5958839	5990166	31328	-1
3892	KRT86	0.20432	rs17126640	11	7	12	52695649	52702947	7299	1
389203	C4orf52	0.21911	rs1123943	29	12	4	25915814	25931501	15688	1
389206	BEND4	0.09565	rs6447132	10	7	4	42112870	42154895	42026	-1
389207	GRXCR1	0.19235	rs1562843	65	14	4	42895283	43032675	137393	1
389208	TMPRSS11F	0.13703	rs4860905	26	11	4	68918916	68995587	76672	-1
389257	LRRC14B	0.09604	rs2864967	1	1	5	191626	195468	3843	1
389289	ANXA2R	0.09961	rs9292862	9	6	5	43039182	43040447	1266	-1
389320	C5orf48	0.13819	rs7701889	11	7	5	125967414	125971974	4561	1
389336	C5orf46	0.27159	rs17703766	28	12	5	147272271	147286101	13831	-1
389337	ARHGEF37	0.19412	rs12514026	38	13	5	148961135	149014527	53393	1
389362	PSMG4	0.11166	rs4959786	13	8	6	3259162	3268300	9139	1
389376	SFTA2	0.49304	rs2532929	4	4	6	30899127	30899952	826	-1
389383	CLPSL2	0.0905	rs10807154	5	4	6	35744392	35747329	2938	1
389384	C6orf222	0.12535	rs9368922	11	7	6	36283534	36304662	21129	-1
389396	GLYATL3	0.15358	rs9381793	11	7	6	49467671	49495777	28107	1
389400	GFRAL	0.12667	rs7776329	28	12	6	55192267	55267291	75025	1
389405	LOC389405	0.16917	rs9294355	57	14	6	64529823	64939784	409962	-1
389421	LIN28B	0.11358	rs221644	12	8	6	105404923	105531207	126285	1
389422	C6orf183	0.17023	rs351719	22	11	6	109487040	109551438	64399	1
389432	SAMD5	0.19558	rs452577	48	14	6	147829828	147891157	61330	1
389434	IYD	0.15604	rs4329129	64	14	6	150690028	150725765	35738	1
389493	NUPR1L	0.10688	rs12671973	14	8	7	56182374	56184090	1717	-1
3895	KTN1	0.13066	rs6573040	34	12	14	56046925	56151302	104378	1
389541	LAMTOR4	0.09111	rs6975031	3	3	7	99746530	99751833	5304	1
389549	FEZF1	0.13828	rs284377	7	5	7	121941448	121944565	3118	-1
389558	FAM180A	0.30348	rs10268510	16	9	7	135414346	135433594	19249	-1
389610	XKR5	0.1568	rs10112030	33	12	8	6666038	6693166	27129	-1
389643	NUGGC	0.13577	rs2305454	31	12	8	27879481	27941388	61908	-1
389649	C8orf86	0.12082	rs4733989	15	9	8	38368352	38386180	17829	-1
389658	FAM150A	0.09015	rs2582621	23	11	8	53446597	53478021	31425	-1
389668	XKR9	0.17346	rs13268714	16	9	8	71581600	71648177	66578	1
389676	C8orf87	0.13126	rs10094221	26	11	8	94146324	94179079	32756	-1
389677	RBM12B	0.147	rs10504930	5	4	8	94743728	94753224	9497	-1
389690	MROH5	0.25919	rs11777747	35	13	8	142443929	142517330	73402	-1
389692	MAFA	0.08358	rs4875043	1	1	8	144510230	144512602	2373	-1
3897	L1CAM	0.10873	rs4243542	2	2	X	153126971	153141399	14429	-1
389761	SPATA31D4	0.08316	rs1855608	2	2	9	84543343	84549913	6571	1
389766	C9orf153	0.10216	rs6559917	16	9	9	88842226	88874519	32294	-1
389792	IER5L	0.12165	rs1411078	7	5	9	131937831	131940540	2710	-1
389799	C9orf171	0.18039	rs10901188	48	14	9	135285611	135448675	163065	1
3898	LAD1	0.09915	rs6671391	2	2	1	201349966	201368669	18704	-1
389812	LCN15	0.09514	rs4880142	4	4	9	139654086	139658965	4880	-1
389827	TMEM8C	0.08188	rs4962157	1	1	9	136379708	136390068	10361	-1
389840	MAP3K15	0.16507	rs5909119	7	5	X	19378176	19533379	155204	-1
389852	SPACA5	0.72106	rs537861	4	4	X	47863734	47869130	5397	1
389856	USP27X	0.10123	rs4824816	2	2	X	49644470	49647169	2700	1
389860	PAGE2B	0.16004	rs7878467	1	1	X	55101504	55105336	3833	1
389874	ZCCHC13	0.24357	rs174142	11	7	X	73524025	73524869	845	1
389895	LOC389895	0.17659	rs11796241	15	9	X	139173826	139175070	1245	1
389898	UBE2NL	0.13968	rs237522	5	4	X	142967173	142968362	1190	1
3899	AFF3	0.25786	rs6715454	116	15	2	100163715	100759037	595323	-1
389941	C1QL3	0.10808	rs7084366	14	8	10	16555742	16564004	8263	-1
39	ACAT2	0.21685	rs927450	5	4	6	160182989	160200087	17099	1
390	RND3	0.16097	rs6432774	18	10	2	151324707	151344209	19503	-1
390010	NKX1-2	0.09145	rs9422967	2	2	10	126135998	126138550	2553	-1
390036	OR52K1	0.25223	rs2709148	24	11	11	4510109	4511138	1030	1
390037	OR52I1	0.11137	rs4910511	1	1	11	4615269	4616243	975	1
390038	OR51D1	0.08645	rs10768139	5	4	11	4660945	4662068	1124	1
390054	OR52A5	0.26583	rs10837368	13	8	11	5152922	5153872	951	-1
390058	OR51B6	0.57219	rs4373970	12	8	11	5372738	5373676	939	1
390059	OR51M1	0.5538	rs4910780	21	10	11	5410607	5411664	1058	1
390061	OR51Q1	0.56655	rs17359438	23	11	11	5443341	5444436	1096	1
390063	OR51I1	0.59256	rs10500639	15	9	11	5461772	5462783	1012	-1
390064	OR51I2	0.18615	rs11037558	20	10	11	5474638	5475707	1070	1
390066	OR52D1	0.09962	rs435810	17	9	11	5509915	5510979	1065	1
390067	OR52H1	0.37954	rs10500651	22	11	11	5565791	5566753	963	-1
390072	OR52N4	0.13936	rs12363545	11	7	11	5775923	5776959	1037	1
390077	OR52N2	0.14558	rs11039100	19	10	11	5841566	5842531	966	1
390078	OR52E6	0.16549	rs7938036	16	9	11	5862186	5863127	942	-1
390079	OR52E8	0.10724	rs11039351	4	4	11	5877979	5878932	954	-1
390081	OR52E4	0.13577	rs4306313	15	9	11	5905523	5906461	939	1
390083	OR56A3	0.10274	rs10769386	13	8	11	5968577	5969524	948	1
390084	OR56A5	0.09477	rs4758294	1	1	11	5988783	5989724	942	-1
390093	OR10A6	0.14814	rs16933394	22	11	11	7949265	7950209	945	-1
390110	ACCSL	0.22863	rs10838228	29	12	11	44069531	44081527	11997	1
390113	OR4X1	0.08679	rs7106648	9	6	11	48285413	48286330	918	1
390142	OR5D13	0.12351	rs295595	17	9	11	55540914	55541858	945	1
390144	OR5D16	0.13443	rs7114700	5	4	11	55606228	55607214	987	1
390148	OR5W2	0.10542	rs17148897	5	4	11	55681126	55682058	933	-1
390151	OR8H2	0.08645	rs11227222	2	2	11	55872519	55873457	939	1
390152	OR8H3	0.11815	rs2512782	2	2	11	55889849	55890787	939	1
390154	OR5T3	0.29537	rs17150243	2	2	11	56019676	56020698	1023	1
390155	OR5T1	0.08278	rs7933691	1	1	11	56043115	56044095	981	1
390157	OR8K1	0.09706	rs12794269	3	3	11	56113515	56114474	960	1
390162	OR5M9	0.08884	rs615231	4	4	11	56229945	56230877	933	-1
390167	OR5M10	0.08072	rs11607910	1	1	11	56344250	56345197	948	-1
390168	OR5M1	0.0885	rs11228676	7	5	11	56380031	56380978	948	-1
390174	OR9G1	0.1219	rs511107	10	7	11	56467864	56468781	918	1
390181	OR5AK2	0.11261	rs12421316	17	9	11	56756389	56757318	930	1
390190	OR5B2	0.37282	rs6591475	2	2	11	58189738	58190786	1049	-1
390191	OR5B12	0.17088	rs17474904	3	3	11	58206593	58207646	1054	-1
390195	OR5AN1	0.10542	rs12419350	17	9	11	59131932	59132867	936	1
390197	OR4D10	0.08645	rs7126269	5	4	11	59244903	59245838	936	1
390199	OR4D9	0.12481	rs12278052	2	2	11	59282386	59283330	945	1
3902	LAG3	0.09307	rs3782735	1	1	12	6881670	6887621	5952	1
390201	OR10V1	0.11026	rs7927187	9	6	11	59480389	59481318	930	-1
390205	LRRC10B	0.13936	rs7125196	4	4	11	61276272	61278490	2219	1
390231	TRIM77	0.0885	rs7111680	9	6	11	89443467	89451040	7574	1
390243	FOLR4	0.23485	rs10501814	22	11	11	94038803	94040858	2056	1
390245	KDM4E	0.16348	rs16921260	8	6	11	94758422	94760760	2339	1
390259	BSX	0.08777	rs6589964	11	7	11	122848357	122852379	4023	-1
390260	OR6X1	0.14424	rs17676038	8	6	11	123624288	123625226	939	-1
390261	OR6M1	0.14944	rs4528342	19	10	11	123676116	123677057	942	-1
390264	OR10G4	0.2771	rs17687161	15	9	11	123886282	123887217	936	1
390265	OR10G7	0.11137	rs668144	15	9	11	123908773	123909708	936	-1
390271	OR8B3	0.085	rs3867245	4	4	11	124266306	124267247	942	-1
390275	OR8A1	0.54173	rs7926263	15	9	11	124439965	124440945	981	1
3903	LAIR1	0.08579	rs4806752	3	3	19	54865235	54876721	11487	-1
390321	OR6C1	0.13999	rs7132347	6	5	12	55714384	55715322	939	1
390323	OR6C75	0.12235	rs10876751	6	5	12	55758895	55759833	939	1
390326	OR6C76	0.11962	rs6581046	1	1	12	55820038	55820976	939	1
390327	OR6C70	0.13134	rs10783746	3	3	12	55862984	55863922	939	-1
3904	LAIR2	0.45242	rs2042290	16	9	19	55014013	55021900	7888	1
390429	OR4N2	0.10282	rs1780870	5	4	14	20295608	20296531	924	1
390431	OR4K2	0.09562	rs1780944	5	4	14	20344427	20345371	945	1
390433	OR4K13	0.10818	rs10484226	4	4	14	20502003	20502917	915	-1
390436	OR4K17	0.09821	rs17308192	7	5	14	20585566	20586597	1032	1
390437	OR4N5	0.12565	rs872258	9	6	14	20611895	20612821	927	1
390439	OR11G2	0.14198	rs1959340	26	11	14	20665495	20666532	1038	1
390442	OR11H4	0.16997	rs6574791	7	5	14	20710951	20711925	975	1
390443	RNASE9	0.20569	rs1243647	16	9	14	21024252	21029090	4839	-1
390445	OR5AU1	0.12121	rs4058351	19	10	14	21623096	21624184	1089	-1
390538	OR4M2	0.10295	rs2082048	1	1	15	22368478	22369561	1084	1
390594	KBTBD13	0.11167	rs12437921	2	2	15	65369154	65372276	3123	1
390598	SKOR1	0.14993	rs12898654	17	9	15	68112042	68126174	14133	1
3906	LALBA	0.13718	rs2114322	5	4	12	48961467	48963829	2363	-1
390616	ANKRD34C	0.15325	rs1434452	24	11	15	79575146	79590581	15436	1
390637	GDPGP1	0.08122	rs11855930	2	2	15	90777487	90785312	7826	1
390648	OR4F6	0.10216	rs352722	6	5	15	102345923	102346861	939	1
390649	OR4F15	0.12475	rs8029360	9	6	15	102358390	102359328	939	1
390664	C1QTNF8	0.09491	rs2729583	1	1	16	1138226	1146244	8019	-1
390667	PTX4	0.15422	rs2667675	2	2	16	1535940	1538468	2529	-1
390760	LOC390760	0.08888	rs3809824	1	1	17	7233771	7238462	4692	1
390790	ARL5C	0.10716	rs16525	1	1	17	37313147	37322414	9268	-1
390792	KRT39	0.13603	rs7207196	19	10	17	39114669	39123144	8476	-1
3908	LAMA2	0.27858	rs9398890	141	15	6	129204286	129837711	633426	1
390874	ONECUT3	0.23343	rs8108510	7	5	19	1753662	1775444	21783	1
390877	LOC390877	0.0897	rs3892396	1	1	19	6396362	6412415	16054	1
390882	OR7G2	0.09261	rs12610094	5	4	19	9212945	9213982	1038	-1
390883	OR7G3	0.11081	rs10414255	2	2	19	9236688	9237626	939	-1
390892	OR7A10	0.11904	rs11882567	8	6	19	14951760	14952689	930	-1
3909	LAMA3	0.60322	rs12458632	66	14	18	21269562	21535030	265469	1
390916	NUDT19	0.21805	rs881273	5	4	19	33182867	33204702	21836	1
390927	ZNF793	0.10214	rs10417204	5	4	19	37997841	38034239	36399	1
390928	PAPL	0.1037	rs774729	17	9	19	39574945	39602129	27185	1
390937	LOC390937	0.10148	rs3745222	4	4	19	42412380	42417071	4692	-1
390940	PINLYP	0.09836	rs3810378	2	2	19	44080952	44086256	5305	1
390956	LOC390956	0.12356	rs870361	5	4	19	51430334	51439126	8793	-1
390980	ZNF805	0.40125	rs2097983	14	8	19	57752053	57774106	22054	1
390999	PRAMEF12	0.3932	rs2884717	5	4	1	12834984	12838049	3066	1
391	RHOG	0.13184	rs10835182	8	6	11	3848208	3862213	14006	-1
3910	LAMA4	0.1686	rs6919131	59	14	6	112429134	112575917	146784	-1
391013	PLA2G2C	0.14901	rs7542968	7	5	1	20490484	20501687	11204	-1
391059	FRRS1	0.11088	rs12140702	33	12	1	100174259	100231349	57091	-1
